ESTADO,Deputado,Partido,Voto
ACRE,Rocha,PSDB,Não
TOCANTINS,Carlos Henrique Gaguim,PTN,Sim
TOCANTINS,César Halum,PRB,Sim
TOCANTINS,Irajá Abreu,PSD,Sim
TOCANTINS,Josi Nunes,PMDB,Não
TOCANTINS,Lázaro Botelho,PP,Sim
TOCANTINS,Professora Dorinha Seabra Rezende,DEM,Não
TOCANTINS,Vicentinho Júnior,PR,Sim
MARANHÃO,Aluisio Mendes,PTN,Sim
MARANHÃO,Cleber Verde,PRB,Sim
MARANHÃO,Eliziane Gama,PPS,Não
MARANHÃO,Hildo Rocha,PMDB,Sim
MARANHÃO,João Marcelo Souza,PMDB,Sim
MARANHÃO,José Reinaldo,PSB,Sim
MARANHÃO,Julião Amin Castro,PDT,Não
MARANHÃO,Junior Marreca,PEN,Sim
MARANHÃO,Juscelino Filho,DEM,Sim
MARANHÃO,Pedro Fernandes,PTB,Sim
MARANHÃO,Rubens Pereira Júnior,PCdoB,Não
MARANHÃO,Victor Mendes,PSD,Sim
MARANHÃO,Waldir Maranhão,PP,Não
MARANHÃO,Weverton Rocha,PDT,Não
MARANHÃO,Zé Carlos,PT,Não
CEARÁ,Adail Carneiro,PP,Sim
CEARÁ,André Figueiredo,PDT,Não
CEARÁ,Aníbal Gomes,PMDB,Sim
CEARÁ,Cabo Sabino,PR,Não
CEARÁ,Chico Lopes,PCdoB,Não
CEARÁ,Domingos Neto,PSD,Sim
CEARÁ,Genecias Noronha,Solidaried,Sim
CEARÁ,Gorete Pereira,PR,Sim
CEARÁ,José Airton Cirilo,PT,Não
CEARÁ,José Guimarães,PT,Não
CEARÁ,Leônidas Cristino,PDT,Não
CEARÁ,Luizianne Lins,PT,Não
CEARÁ,Moses Rodrigues,PMDB,Não
CEARÁ,Odorico Monteiro,PROS,Não
CEARÁ,Paulo Henrique Lustosa,PP,Sim
CEARÁ,Ronaldo Martins,PRB,Não
CEARÁ,Vaidon Oliveira,DEM,Sim
PIAUÍ,Assis Carvalho,PT,Não
PIAUÍ,Átila Lira,PSB,Sim
PIAUÍ,Iracema Portella,PP,Sim
PIAUÍ,Júlio Cesar,PSD,Sim
PIAUÍ,Maia Filho,PP,Sim
PIAUÍ,Paes Landim,PTB,Sim
PIAUÍ,Rodrigo Martins,PSB,Sim
PIAUÍ,Silas Freire,PR,Sim
RIO GRANDE DO NORTE,Antônio Jácome,PTN,Abstenção
RIO GRANDE DO NORTE,Fábio Faria,PSD,Sim
RIO GRANDE DO NORTE,Felipe Maia,DEM,Sim
RIO GRANDE DO NORTE,Rafael Motta,PSB,Não
RIO GRANDE DO NORTE,Rogério Marinho,PSDB,Sim
RIO GRANDE DO NORTE,Walter Alves,PMDB,Não
RIO GRANDE DO NORTE,Zenaide Maia,PR,Não
PARAÍBA,Aguinaldo Ribeiro,PP,Sim
PARAÍBA,André Amaral,PMDB,Sim
PARAÍBA,Benjamin Maranhão,Solidaried,Sim
PARAÍBA,Damião Feliciano,PDT,Não
PARAÍBA,Luiz Couto,PT,Não
PARAÍBA,Pedro Cunha Lima,PSDB,Sim
PARAÍBA,Rômulo Gouveia,PSD,Sim
PARAÍBA,Veneziano Vital do Rêgo,PMDB,Não
PARAÍBA,Wilson Filho,PTB,Não
PERNAMBUCO,André de Paula,PSD,Sim
PERNAMBUCO,Augusto Coutinho,Solidaried,Sim
PERNAMBUCO,Betinho Gomes,PSDB,Não
PERNAMBUCO,Carlos Eduardo Cadoca,PDT,Sim
PERNAMBUCO,Creuza Pereira,PSB,Não
PERNAMBUCO,Daniel Coelho,PSDB,Não
PERNAMBUCO,Danilo Cabral,PSB,Não
PERNAMBUCO,Eduardo da Fonte,PP,Sim
PERNAMBUCO,Fernando Monteiro,PP,Sim
PERNAMBUCO,Guilherme Coelho,PSDB,Sim
PERNAMBUCO,Jarbas Vasconcelos,PMDB,Sim
PERNAMBUCO,Jorge Côrte Real,PTB,Sim
PERNAMBUCO,Luciana Santos,PCdoB,Não
PERNAMBUCO,Marinaldo Rosendo,PSB,Sim
PERNAMBUCO,Pastor Eurico,PHS,Sim
PERNAMBUCO,Ricardo Teobaldo,PTN,Sim
PERNAMBUCO,Severino Ninho,PSB,Não
PERNAMBUCO,Silvio Costa,PTdoB,Não
PERNAMBUCO,Wolney Queiroz,PDT,Não
PERNAMBUCO,Zeca Cavalcanti,PTB,Sim
ALAGOAS,Arthur Lira,PP,Sim
ALAGOAS,Cícero Almeida,PMDB,Sim
ALAGOAS,Givaldo Carimbão,PHS,Não
ALAGOAS,Nivaldo Albuquerque,PRP,Sim
ALAGOAS,Paulão,PT,Não
ALAGOAS,Pedro Vilela,PSDB,Não
ALAGOAS,Rosinha da Adefal,PTdoB,Sim
SERGIPE,Adelson Barreto,PR,Não
SERGIPE,Andre Moura,PSC,Sim
SERGIPE,Fábio Mitidieri,PSD,Não
SERGIPE,Fabio Reis,PMDB,Não
SERGIPE,João Daniel,PT,Não
SERGIPE,Jony Marcos,PRB,Não
SERGIPE,Laercio Oliveira,Solidaried,Sim
BAHIA,Afonso Florence,PT,Não
BAHIA,Alice Portugal,PCdoB,Não
BAHIA,Arthur Oliveira Maia,PPS,Sim
BAHIA,Bacelar,PTN,Não
BAHIA,Benito Gama,PTB,Sim
BAHIA,Cacá Leão,PP,Sim
BAHIA,Caetano,PT,Não
BAHIA,Claudio Cajado,DEM,Sim
BAHIA,Daniel Almeida,PCdoB,Não
BAHIA,Davidson Magalhães,PCdoB,Não
BAHIA,Elmar Nascimento,DEM,Sim
BAHIA,Félix Mendonça Júnior,PDT,Não
BAHIA,Irmão Lazaro,PSC,Não
BAHIA,João Carlos Bacelar,PR,Sim
BAHIA,João Gualberto,PSDB,Sim
BAHIA,José Carlos Aleluia,DEM,Sim
BAHIA,José Carlos Araújo,PR,Sim
BAHIA,José Nunes,PSD,Sim
BAHIA,José Rocha,PR,Sim
BAHIA,Jutahy Junior,PSDB,Sim
BAHIA,Márcio Marinho,PRB,Sim
BAHIA,Mário Negromonte Jr.,PP,Sim
BAHIA,Nelson Pellegrino,PT,Não
BAHIA,Paulo Azi,DEM,Sim
BAHIA,Paulo Magalhães,PSD,Sim
BAHIA,Pr. Luciano Braga,PRB,Abstenção
BAHIA,Roberto Britto,PP,Sim
BAHIA,Robinson Almeida,PT,Não
BAHIA,Ronaldo Carletto,PP,Sim
BAHIA,Sérgio Brito,PSD,Sim
BAHIA,Uldurico Junior,PV,Não
BAHIA,Valmir Assunção,PT,Não
BAHIA,Waldenor Pereira,PT,Não
MINAS GERAIS,Adelmo Carneiro Leão,PT,Não
MINAS GERAIS,Ademir Camilo,PTN,Não
MINAS GERAIS,Bilac Pinto,PR,Sim
MINAS GERAIS,Caio Narcio,PSDB,Sim
MINAS GERAIS,Carlos Melles,DEM,Sim
MINAS GERAIS,Dâmina Pereira,PSL,Não
MINAS GERAIS,Delegado Edson Moreira,PR,Sim
MINAS GERAIS,Diego Andrade,PSD,Sim
MINAS GERAIS,Dimas Fabiano,PP,Sim
MINAS GERAIS,Domingos Sávio,PSDB,Sim
MINAS GERAIS,Eduardo Barbosa,PSDB,Sim
MINAS GERAIS,Eros Biondini,PROS,Não
MINAS GERAIS,Fábio Ramalho,PMDB,Sim
MINAS GERAIS,Franklin Lima,PP,Sim
MINAS GERAIS,George Hilton,PSB,Não
MINAS GERAIS,Jô Moraes,PCdoB,Não
MINAS GERAIS,Júlio Delgado,PSB,Não
MINAS GERAIS,Leonardo Monteiro,PT,Não
MINAS GERAIS,Leonardo Quintão,PMDB,Sim
MINAS GERAIS,Lincoln Portela,PRB,Não
MINAS GERAIS,Luis Tibé,PTdoB,Sim
MINAS GERAIS,Luiz Fernando Faria,PP,Sim
MINAS GERAIS,Marcelo Álvaro Antônio,PR,Sim
MINAS GERAIS,Marcos Montes,PSD,Sim
MINAS GERAIS,Marcus Pestana,PSDB,Sim
MINAS GERAIS,Margarida Salomão,PT,Não
MINAS GERAIS,Mário Heringer,PDT,Não
MINAS GERAIS,Mauro Lopes,PMDB,Sim
MINAS GERAIS,Misael Varella,DEM,Abstenção
MINAS GERAIS,Padre João,PT,Não
MINAS GERAIS,Patrus Ananias,PT,Não
MINAS GERAIS,Paulo Abi-Ackel,PSDB,Sim
MINAS GERAIS,Raquel Muniz,PSD,Sim
MINAS GERAIS,Reginaldo Lopes,PT,Não
MINAS GERAIS,Renato Andrade,PP,Sim
MINAS GERAIS,Renzo Braz,PP,Sim
MINAS GERAIS,Rodrigo de Castro,PSDB,Sim
MINAS GERAIS,Rodrigo Pacheco,PMDB,Sim
MINAS GERAIS,Saraiva Felipe,PMDB,Sim
MINAS GERAIS,Stefano Aguiar,PSD,Não
MINAS GERAIS,Subtenente Gonzaga,PDT,Não
MINAS GERAIS,Tenente Lúcio,PSB,Sim
MINAS GERAIS,Toninho Pinheiro,PP,Sim
MINAS GERAIS,Weliton Prado,PMB,Não
MINAS GERAIS,Zé Silva,Solidaried,Não
ESPÍRITO SANTO,Carlos Manato,Solidaried,Sim
ESPÍRITO SANTO,Dr. Jorge Silva,PHS,Não
ESPÍRITO SANTO,Evair Vieira de Melo,PV,Não
ESPÍRITO SANTO,Givaldo Vieira,PT,Não
ESPÍRITO SANTO,Helder Salomão,PT,Não
ESPÍRITO SANTO,Lelo Coimbra,PMDB,Sim
ESPÍRITO SANTO,Marcus Vicente,PP,Sim
ESPÍRITO SANTO,Sergio Vidigal,PDT,Não
RIO DE JANEIRO,Alessandro Molon,REDE,Não
RIO DE JANEIRO,Alexandre Valle,PR,Não
RIO DE JANEIRO,Arolde de Oliveira,PSC,Sim
RIO DE JANEIRO,Aureo,Solidaried,Não
RIO DE JANEIRO,Benedita da Silva,PT,Não
RIO DE JANEIRO,Cabo Daciolo,PTdoB,Não
RIO DE JANEIRO,Celso Jacob,PMDB,Abstenção
RIO DE JANEIRO,Celso Pansera,PMDB,Não
RIO DE JANEIRO,Chico Alencar,PSOL,Não
RIO DE JANEIRO,Chico D Angelo,PT,Não
RIO DE JANEIRO,Deley,PTB,Não
RIO DE JANEIRO,Ezequiel Teixeira,PTN,Sim
RIO DE JANEIRO,Felipe Bornier,PROS,Sim
RIO DE JANEIRO,Francisco Floriano,DEM,Não
RIO DE JANEIRO,Glauber Braga,PSOL,Não
RIO DE JANEIRO,Jair Bolsonaro,PSC,Abstenção
RIO DE JANEIRO,Jandira Feghali,PCdoB,Não
RIO DE JANEIRO,Jean Wyllys,PSOL,Não
RIO DE JANEIRO,Julio Lopes,PP,Sim
RIO DE JANEIRO,Laura Carneiro,PMDB,Sim
RIO DE JANEIRO,Luiz Carlos Ramos,PTN,Não
RIO DE JANEIRO,Luiz Sérgio,PT,Não
RIO DE JANEIRO,Marcelo Delaroli,PR,Não
RIO DE JANEIRO,Marcelo Matos,PHS,Não
RIO DE JANEIRO,Marco Antônio Cabral,PMDB,Sim
RIO DE JANEIRO,Marcos Soares,DEM,Abstenção
RIO DE JANEIRO,Miro Teixeira,REDE,Não
RIO DE JANEIRO,Otavio Leite,PSDB,Sim
RIO DE JANEIRO,Paulo Feijó,PR,Sim
RIO DE JANEIRO,Pedro Paulo,PMDB,Sim
RIO DE JANEIRO,Roberto Sales,PRB,Sim
RIO DE JANEIRO,Rodrigo Maia,DEM,Art. 17
RIO DE JANEIRO,Sergio Zveiter,PMDB,Sim
RIO DE JANEIRO,Simão Sessim,PP,Sim
RIO DE JANEIRO,Soraya Santos,PMDB,Sim
RIO DE JANEIRO,Wadih Damous,PT,Não
RIO DE JANEIRO,Walney Rocha,PEN,Sim
RIO DE JANEIRO,Wilson Beserra,PMDB,Sim
RIO DE JANEIRO,Zé Augusto Nalin,PMDB,Sim
SÃO PAULO,Adérmis Marini,PSDB,Sim
SÃO PAULO,Alex Manente,PPS,Não
SÃO PAULO,Alexandre Leite,DEM,Sim
SÃO PAULO,Ana Perugini,PT,Não
SÃO PAULO,Andres Sanchez,PT,Não
SÃO PAULO,Antonio Bulhões,PRB,Sim
SÃO PAULO,Antonio Carlos Mendes Thame,PV,Sim
SÃO PAULO,Arlindo Chinaglia,PT,Não
SÃO PAULO,Arnaldo Faria de Sá,PTB,Não
SÃO PAULO,Beto Mansur,PRB,Sim
SÃO PAULO,Bruna Furlan,PSDB,Sim
SÃO PAULO,Capitão Augusto,PR,Sim
SÃO PAULO,Carlos Sampaio (*),PSDB,Sim
SÃO PAULO,Carlos Zarattini,PT,Não
SÃO PAULO,Celso Russomanno,PRB,Sim
SÃO PAULO,Dr. Sinval Malheiros,PTN,Sim
SÃO PAULO,Eduardo Bolsonaro,PSC,Sim
SÃO PAULO,Eduardo Cury,PSDB,Sim
SÃO PAULO,Eli Corrêa Filho,DEM,Não
SÃO PAULO,Evandro Gussi,PV,Sim
SÃO PAULO,Fausto Pinato,PP,Sim
SÃO PAULO,Flavinho,PSB,Não
SÃO PAULO,Guilherme Mussi,PP,Sim
SÃO PAULO,Herculano Passos,PSD,Sim
SÃO PAULO,Ivan Valente,PSOL,Não
SÃO PAULO,Izaque Silva,PSDB,Não
SÃO PAULO,Jorge Tadeu Mudalen,DEM,Sim
SÃO PAULO,Lobbe Neto,PSDB,Não
SÃO PAULO,Luiz Lauro Filho,PSB,Sim
SÃO PAULO,Luiza Erundina,PSOL,Não
SÃO PAULO,Major Olimpio,Solidaried,Sim
SÃO PAULO,Mara Gabrilli,PSDB,Não
SÃO PAULO,Marcelo Aguiar,DEM,Não
SÃO PAULO,Marcelo Squassoni,PRB,Sim
SÃO PAULO,Marcio Alvino,PR,Sim
SÃO PAULO,Miguel Haddad,PSDB,Sim
SÃO PAULO,Miguel Lombardi,PR,Sim
SÃO PAULO,Missionário José Olimpio,DEM,Não
SÃO PAULO,Nelson Marquezelli,PTB,Sim
SÃO PAULO,Nilto Tatto,PT,Não
SÃO PAULO,Orlando Silva,PCdoB,Não
SÃO PAULO,Paulo Freire,PR,Não
SÃO PAULO,Paulo Pereira da Silva,Solidaried,Não
SÃO PAULO,Paulo Teixeira,PT,Não
SÃO PAULO,Pollyana Gama,PPS,Não
SÃO PAULO,Pr. Marco Feliciano,PSC,Abstenção
SÃO PAULO,Renata Abreu,PTN,Sim
SÃO PAULO,Ricardo Izar,PP,Sim
SÃO PAULO,Ricardo Tripoli,PSDB,Sim
SÃO PAULO,Roberto Alves,PRB,Sim
SÃO PAULO,Roberto de Lucena,PV,Não
SÃO PAULO,Sérgio Reis,PRB,Sim
SÃO PAULO,Silvio Torres,PSDB,Sim
SÃO PAULO,Tiririca,PR,Não
SÃO PAULO,Valmir Prascidelli,PT,Não
SÃO PAULO,Vanderlei Macris,PSDB,Sim
SÃO PAULO,Vicente Candido,PT,Não
SÃO PAULO,Vicentinho,PT,Não
SÃO PAULO,Vinicius Carvalho,PRB,Sim
SÃO PAULO,Vitor Lippi,PSDB,Sim
MATO GROSSO,Adilton Sachetti,PSB,Sim
MATO GROSSO,Carlos Bezerra,PMDB,Sim
MATO GROSSO,Ezequiel Fonseca,PP,Sim
MATO GROSSO,Nilson Leitão,PSDB,Sim
MATO GROSSO,Professor Victório Galli,PSC,Sim
MATO GROSSO,Ságuas Moraes,PT,Não
MATO GROSSO,Valtenir Pereira,PMDB,Sim
DISTRITO FEDERAL,Alberto Fraga,DEM,Sim
DISTRITO FEDERAL,Augusto Carvalho,Solidaried,Não
DISTRITO FEDERAL,Izalci Lucas,PSDB,Sim
DISTRITO FEDERAL,Laerte Bessa,PR,Sim
DISTRITO FEDERAL,Rogério Rosso,PSD,Não
DISTRITO FEDERAL,Ronaldo Fonseca,PROS,Não
DISTRITO FEDERAL,Rôney Nemer,PP,Não
GOIÁS,Alexandre Baldy,PTN,Sim
GOIÁS,Célio Silveira,PSDB,Não
GOIÁS,Daniel Vilela,PMDB,Sim
GOIÁS,Delegado Waldir,PR,Não
GOIÁS,Fábio Sousa,PSDB,Sim
GOIÁS,Flávia Morais,PDT,Não
GOIÁS,Giuseppe Vecci,PSDB,Sim
GOIÁS,Heuler Cruvinel,PSD,Não
GOIÁS,João Campos,PRB,Sim
GOIÁS,Lucas Vergilio,Solidaried,Não
GOIÁS,Magda Mofatto,PR,Sim
GOIÁS,Marcos Abrão,PPS,Sim
GOIÁS,Rubens Otoni,PT,Não
GOIÁS,Thiago Peixoto,PSD,Sim
MATO GROSSO DO SUL,Dagoberto Nogueira,PDT,Não
MATO GROSSO DO SUL,Elizeu Dionizio,PSDB,Sim
MATO GROSSO DO SUL,Geraldo Resende,PSDB,Sim
MATO GROSSO DO SUL,Mandetta,DEM,Não
MATO GROSSO DO SUL,Tereza Cristina,PSB,Sim
MATO GROSSO DO SUL,Vander Loubet,PT,Não
MATO GROSSO DO SUL,Zeca do Pt,PT,Não
PARANÁ,Alex Canziani,PTB,Sim
PARANÁ,Alfredo Kaefer,PSL,Sim
PARANÁ,Aliel Machado,REDE,Não
PARANÁ,Assis do Couto,PDT,Não
PARANÁ,Christiane de Souza Yared,PR,Não
PARANÁ,Dilceu Sperafico,PP,Sim
PARANÁ,Edmar Arruda,PSD,Sim
PARANÁ,Enio Verri,PT,Não
PARANÁ,Evandro Roman,PSD,Sim
PARANÁ,Hermes Parcianello,PMDB,Não
PARANÁ,Leandre,PV,Não
PARANÁ,Leopoldo Meyer,PSB,Sim
PARANÁ,Luciano Ducci,PSB,Sim
PARANÁ,Luiz Carlos Hauly,PSDB,Sim
PARANÁ,Luiz Nishimori,PR,Sim
PARANÁ,Nelson Meurer,PP,Sim
PARANÁ,Nelson Padovani,PSDB,Sim
PARANÁ,Osmar Bertoldi,DEM,Sim
PARANÁ,Reinhold Stephanes,PSD,Sim
PARANÁ,Rubens Bueno,PPS,Sim
PARANÁ,Sandro Alex,PSD,Sim
PARANÁ,Sergio Souza,PMDB,Sim
PARANÁ,Toninho Wandscheer,PROS,Sim
PARANÁ,Zeca Dirceu,PT,Não
SANTA CATARINA,Carmen Zanotto,PPS,Não
SANTA CATARINA,Celso Maldaner,PMDB,Sim
SANTA CATARINA,Cesar Souza,PSD,Abstenção
SANTA CATARINA,Décio Lima,PT,Não
SANTA CATARINA,Esperidião Amin,PP,Não
SANTA CATARINA,Geovania de Sá,PSDB,Não
SANTA CATARINA,João Paulo Kleinübing,PSD,Sim
SANTA CATARINA,João Rodrigues,PSD,Não
SANTA CATARINA,Jorge Boeira,PP,Não
SANTA CATARINA,Marco Tebaldi,PSDB,Sim
SANTA CATARINA,Pedro Uczai,PT,Não
SANTA CATARINA,Rogério Peninha Mendonça,PMDB,Sim
SANTA CATARINA,Valdir Colatto,PMDB,Sim
RIO GRANDE DO SUL,Afonso Hamm,PP,Não
RIO GRANDE DO SUL,Afonso Motta,PDT,Não
RIO GRANDE DO SUL,Alceu Moreira,PMDB,Sim
RIO GRANDE DO SUL,Assis Melo,PCdoB,Não
RIO GRANDE DO SUL,Bohn Gass,PT,Não
RIO GRANDE DO SUL,Cajar Nardes,PR,Sim
RIO GRANDE DO SUL,Carlos Gomes,PRB,Sim
RIO GRANDE DO SUL,Danrlei de Deus Hinterholz,PSD,Sim
RIO GRANDE DO SUL,Darcísio Perondi,PMDB,Sim
RIO GRANDE DO SUL,Henrique Fontana,PT,Não
RIO GRANDE DO SUL,Jerônimo Goergen,PP,Sim
RIO GRANDE DO SUL,João Derly,REDE,Não
RIO GRANDE DO SUL,Jones Martins,PMDB,Sim
RIO GRANDE DO SUL,José Fogaça,PMDB,Não
RIO GRANDE DO SUL,Jose Stédile,PSB,Não
RIO GRANDE DO SUL,Luis Carlos Heinze,PP,Sim
RIO GRANDE DO SUL,Marco Maia,PT,Não
RIO GRANDE DO SUL,Marcon,PT,Não
RIO GRANDE DO SUL,Maria do Rosário,PT,Não
RIO GRANDE DO SUL,Mauro Pereira,PMDB,Sim
RIO GRANDE DO SUL,Paulo Pimenta,PT,Não
RIO GRANDE DO SUL,Pepe Vargas,PT,Não
RIO GRANDE DO SUL,Pompeo de Mattos,PDT,Não
RIO GRANDE DO SUL,Renato Molling,PP,Sim
RIO GRANDE DO SUL,Sérgio Moraes,PTB,Não
RIO GRANDE DO SUL,Yeda Crusius,PSDB,Sim
